Package Name,License,URL
fog-core,MIT,https://rubygems.org/gems/fog-core
io-like,MIT,https://rubygems.org/gems/io-like
rubocop,MIT,https://rubygems.org/gems/rubocop
sinatra,MIT,https://rubygems.org/gems/sinatra
pundit,MIT,https://rubygems.org/gems/pundit
business_time,MIT,https://rubygems.org/gems/business_time
deep_merge,MIT,https://rubygems.org/gems/deep_merge
raindrops,LGPL-2.1+ AND LGPL-2.1-only AND LGPL-2.1-or-later AND LGPL-3.0-only,https://rubygems.org/gems/raindrops
sync,BSD-2-Clause,https://rubygems.org/gems/sync
tins,MIT,https://rubygems.org/gems/tins
xmlrpc,BSD-2-Clause OR Ruby OR (BSD-2-Clause AND Ruby),https://rubygems.org/gems/xmlrpc
dalli,MIT,https://rubygems.org/gems/dalli
kaminari-bootstrap,MIT,https://rubygems.org/gems/kaminari-bootstrap
rspec-json_expectations,MIT,https://rubygems.org/gems/rspec-json_expectations
i18n-js,MIT,https://rubygems.org/gems/i18n-js
image_optimizer,MIT,https://rubygems.org/gems/image_optimizer
scenic,MIT,https://rubygems.org/gems/scenic
rspec_junit_formatter,MIT,https://rubygems.org/gems/rspec_junit_formatter
carmen,N/A,https://rubygems.org/gems/carmen
googleauth,Apache-2.0,https://rubygems.org/gems/googleauth
redis,MIT,https://rubygems.org/gems/redis
fog-brightbox,MIT,https://rubygems.org/gems/fog-brightbox
rails_autolink,MIT,https://rubygems.org/gems/rails_autolink
intercom,MIT,https://rubygems.org/gems/intercom
graphiql-rails,MIT,https://rubygems.org/gems/graphiql-rails
easy_translate,MIT,https://rubygems.org/gems/easy_translate
thread,WTFPL,https://rubygems.org/gems/thread
mongoid-compatibility,MIT,https://rubygems.org/gems/mongoid-compatibility
json,Ruby OR (BSD-2-Clause AND Ruby),https://rubygems.org/gems/json
database_cleaner,MIT,https://rubygems.org/gems/database_cleaner
mongoid-rspec,MIT,https://rubygems.org/gems/mongoid-rspec
resque_mailer,MIT,https://rubygems.org/gems/resque_mailer
hirb,MIT,https://rubygems.org/gems/hirb
resque-lock,MIT,https://rubygems.org/gems/resque-lock
okcomputer,MIT,https://rubygems.org/gems/okcomputer
ya2yaml,MIT,https://rubygems.org/gems/ya2yaml
doorkeeper,MIT,https://rubygems.org/gems/doorkeeper
gemoji,MIT,https://rubygems.org/gems/gemoji
koala,MIT,https://rubygems.org/gems/koala
fog-google,MIT,https://rubygems.org/gems/fog-google
factory_girl_rails,MIT,https://rubygems.org/gems/factory_girl_rails
kaminari,MIT,https://rubygems.org/gems/kaminari
simplecov,MIT,https://rubygems.org/gems/simplecov
elasticsearch-model,Apache 2,https://rubygems.org/gems/elasticsearch-model
google-api-client,Apache-2.0,https://rubygems.org/gems/google-api-client
poltergeist,MIT,https://rubygems.org/gems/poltergeist
mongoid-encrypted-fields,MIT,https://rubygems.org/gems/mongoid-encrypted-fields
double-bag-ftps,MIT,https://rubygems.org/gems/double-bag-ftps
archive-zip,MIT,https://rubygems.org/gems/archive-zip
fspath,MIT,https://rubygems.org/gems/fspath
image_optim,MIT,https://rubygems.org/gems/image_optim
in_threads,MIT,https://rubygems.org/gems/in_threads
